folder,dialogueID,date,from,to,text
3,110976.tsv,2008-08-22T18:01:00.000Z,humphrey,,"Hi All.  I've got a IDE HDD with a single NTFS partition on it.  In trying to fix grub, I tried installing the bootloader to both that disk, and that partition.  How I can't access the data on that NTFS that partition.  Anybody got any ideas?"
3,110976.tsv,2008-08-22T18:02:00.000Z,grobda24,humphrey,"I think there's a specific option in grub for NTFS."
3,110976.tsv,2008-08-22T18:06:00.000Z,humphrey,grobda24,"so if I redo it with the ntfs option, do you think i'll be able to mount it?"
3,215426.tsv,2006-09-03T08:48:00.000Z,iceman2k,,"Should I use Gnome, or XFCE, or KDE, what would theme best to get a OSX look ."
3,215426.tsv,2006-09-03T08:48:00.000Z,printk,iceman2k,"for OSX look i'd say gnome... but really any of them you can make look like OSX"
3,215426.tsv,2006-09-03T08:50:00.000Z,iceman2k,printk,"looking for openions thanks, gnome themes ok, need to study and try xfce more, never worked with it much yet"
3,182161.tsv,2010-11-17T19:32:00.000Z,jiffe99,,"how do I get 10.10 into single user?"
3,182161.tsv,2010-11-17T19:33:00.000Z,jiffe99,,"I can't get a grub menu to pull up"
3,182161.tsv,2010-11-17T19:34:00.000Z,BluesKaj,jiffe99,"hold the shift key down while booting"
3,288301.tsv,2006-09-30T05:12:00.000Z,don_risotto,,"hi"
3,288301.tsv,2006-09-30T05:12:00.000Z,don_risotto,,"anyone know about sound card type stuff?"
3,288301.tsv,2006-09-30T05:13:00.000Z,variant,don_risotto,"just ask"
3,247879.tsv,2008-06-15T10:35:00.000Z,MrPocknix,,"is there an easy way to send a message from one Ubuntu box to another on a LAN?"
3,247879.tsv,2008-06-15T10:35:00.000Z,dr_Willis,MrPocknix," thers the old 'talk' and 'ytalk' stuff. samba has  some sort of msging tool also."
3,247879.tsv,2008-06-15T10:36:00.000Z,dr_Willis,MrPocknix," copuing files? use ssh/scp is a easy way"
3,191991.tsv,2006-12-19T17:48:00.000Z,boobyff,,"or is itimpossible to do on an ati card?"
3,191991.tsv,2006-12-19T17:48:00.000Z,[3B,boobyff," ill give u a link that worked for me"
3,191991.tsv,2006-12-19T17:50:00.000Z,[3B,boobyff," here u go http://wiki.beryl-project.org/wiki/Install/Ubuntu/Edgy/XGL"
3,267549.tsv,2005-11-10T11:38:00.000Z,treitter,,"does anyone know if there are any Ubuntu packages for X.org 6.8.99.901?"
3,267549.tsv,2005-11-10T11:39:00.000Z,SEJeff,treitter,"I am on dapper, no there are not"
3,267549.tsv,2005-11-10T11:39:00.000Z,treitter,SEJeff,"yeah, I saw that they aren't in the official repository :)"
3,222928.tsv,2007-07-27T16:12:00.000Z,DavidCraft,,"hey I have a computer with a 40 gig hard drive running ubuntu 6.whatever.  How hard would it be to transfer everything (including all my current settings, user accounts, and everything) to another (160 gig) hard drive?"
3,222928.tsv,2007-07-27T16:13:00.000Z,Jack_Sparrow,DavidCraft,"It is easy until you start adding / changing partitions etc"
3,222928.tsv,2007-07-27T16:15:00.000Z,Jack_Sparrow,DavidCraft,"You can change them, it is easier if you dont add any below your install, add one after it np"
3,251532.tsv,2007-02-22T10:12:00.000Z,Savage-{,,"anybody know if Quicken 2007 runs fine in windows xp with online banking under vmware ok?"
3,251532.tsv,2007-02-22T10:12:00.000Z,Frogzoo,Savage-{,"why wouldn't it? but that's a windows issue really"
3,251532.tsv,2007-02-22T10:14:00.000Z,Frogzoo,Savage-{,"the biggest issue is the limited memory space of a vm"
3,232051.tsv,2008-06-22T00:48:00.000Z,skreet,iuri,"  fdisk -l only works as root, fyi."
3,232051.tsv,2008-06-22T00:48:00.000Z,iuri,skreet," i ran as root dah"
3,232051.tsv,2008-06-22T00:49:00.000Z,skreet,iuri," Just checking :)"
3,303105.tsv,2005-05-19T13:25:00.000Z,Gianmaria,,"hi guys, rythmbox says it needs an mp3 plugin to process mp3 files, what's the name of this plug in ? Thanks in advance"
3,303105.tsv,2005-05-19T13:25:00.000Z,eruin,Gianmaria,"http://www.ubuntulinux.org/wiki/RestrictedFormats"
3,303105.tsv,2005-05-19T13:26:00.000Z,Gianmaria,eruin,"thanks"
3,255616.tsv,2008-11-25T00:51:00.000Z,andersonx,,"sudo rm -f /"
3,255616.tsv,2008-11-25T00:51:00.000Z,andersonx,,":D"
3,255616.tsv,2008-11-25T00:51:00.000Z,IdleOne,andersonx,"dont!"
3,319305.tsv,2008-11-19T18:42:00.000Z,Ravn,,"hi guys, is there a nice gui for fdic or similar? I got a new hard drive which i preformated with fat32..."
3,319305.tsv,2008-11-19T18:42:00.000Z,Dr_willis,Ravn," you mean fdisk ? gparted can do that"
3,319305.tsv,2008-11-19T18:43:00.000Z,Dr_willis,Ravn," depending on wha tyou are wanting to do"
3,17724.tsv,2012-01-02T11:54:00.000Z,kevinyoung,reisio,"thank you"
3,17724.tsv,2012-01-02T11:55:00.000Z,reisio,kevinyoung,":)"
3,17724.tsv,2012-01-02T11:55:00.000Z,kevinyoung,reisio,":)"
3,182963.tsv,2007-02-15T13:31:00.000Z,cbx33,,"does anyone know how the ubuntu live cd remastering workd for edgy?"
3,182963.tsv,2007-02-15T13:32:00.000Z,LiENUS,cbx33,"whachutalking bout willis?"
3,182963.tsv,2007-02-15T13:32:00.000Z,cbx33,LiENUS,"remasytering a live cd"
3,301982.tsv,2005-05-22T13:51:00.000Z,goofrider,toran,"System-> Control Center"
3,301982.tsv,2005-05-23T11:34:00.000Z,goofrider,toran,"base-config I think"
3,301982.tsv,2005-05-23T11:34:00.000Z,toran,goofrider,"thanks man ^_^"
3,96713.tsv,2010-10-10T22:24:00.000Z,D3luSi0n4L,,"anyone know how to disable the bottom bar? I installed docky and just want that to run"
3,96713.tsv,2010-10-10T22:24:00.000Z,D3luSi0n4L,,"ok ty"
3,96713.tsv,2010-10-10T22:25:00.000Z,detrix,D3luSi0n4L,"you can right click on the bar, and the click delete panel"
3,162813.tsv,2010-06-03T03:46:00.000Z,suprengr,,"Hi folks - anyone any good at XChat basics ??"
3,162813.tsv,2010-06-03T03:47:00.000Z,bastidrazor,suprengr,"#chat is"
3,162813.tsv,2010-06-03T03:49:00.000Z,bastidrazor,suprengr,"i do not know. i use irssi"
3,78797.tsv,2011-11-09T08:21:00.000Z,haria40,,"I am getting the following error when starting compiz http://pastebin.ca/2093244. Any help on this ?"
3,78797.tsv,2011-11-09T08:22:00.000Z,haria40,,"I am getting the following error when starting compiz http://pastebin.ca/2093244. Any help on this ?"
3,78797.tsv,2011-11-09T08:22:00.000Z,xangua,haria40,"if you want to configure compiz on oneiric use 'compiz settings manager', not compiz icon"
3,82456.tsv,2009-03-17T07:05:00.000Z,scratch_,,"type sudo gedit file"
3,82456.tsv,2009-03-17T07:06:00.000Z,fearful,scratch_,"gksu*"
3,82456.tsv,2009-03-17T07:06:00.000Z,scratch_,fearful,"o"
3,244261.tsv,2006-05-05T09:00:00.000Z,apikoros,,"anyone? gifTOxic gives a seg fault when i install it.. where can i report this?"
3,244261.tsv,2006-05-05T09:00:00.000Z,apikoros,,"rather, when i try to run it after install."
3,244261.tsv,2006-05-05T09:00:00.000Z,baconbacon,apikoros,"check launchpad,"
3,247972.tsv,2006-03-07T14:59:00.000Z,pki,,"code"
3,247972.tsv,2006-03-07T15:01:00.000Z,pki,,"wammy, i can't pm because im not registered here"
3,247972.tsv,2006-03-07T15:01:00.000Z,pki,pki,"(at) wp.pl"
3,30342.tsv,2011-01-20T15:07:00.000Z,HelpMeSamba,,"Hello everyone, sorry for repeating. I am unable to connect to my samba server shares after upgrading to lucid does anyone know how I should troubleshoot this? thank you"
3,30342.tsv,2011-01-20T15:07:00.000Z,oCean,HelpMeSamba,"you also migth try in #ubuntu-server? There is more specific -server help"
3,30342.tsv,2011-01-20T15:09:00.000Z,oCean,HelpMeSamba,"I understand. But someone in -server might know/recognize the smb issue"
3,324361.tsv,2005-04-18T10:19:00.000Z,sunpascal,,"hi"
3,324361.tsv,2005-04-18T10:20:00.000Z,sunpascal,,"I'm new to linux. Can anyone tell me how to create shortcuts in nautilus?"
3,324361.tsv,2005-04-18T10:20:00.000Z,Arnia,sunpascal,"either right click 'make link' or drag with the middle mouse button to where you want the link to be and select make link from the popup menu that appears"
3,337849.tsv,2005-11-29T11:21:00.000Z,binus,,"i was setting nat with iptables -A POSTROUTING -j MASQUERADE -t nat 192.168.0.0/24 and set ip_forward to 1 but i still can't get the client connected to the internet :("
3,337849.tsv,2005-11-29T11:22:00.000Z,binus,,"and btw, how to restart network in kubuntu?"
3,337849.tsv,2005-11-29T11:22:00.000Z,rsilva,binus,"sudo /etc/init.d/ifupdown restart"
3,313560.tsv,2005-03-15T11:05:00.000Z,Jeezis,,"well shit, i downloaded the most recent warty verson i guess"
3,313560.tsv,2005-03-15T11:05:00.000Z,Jento00001,Jeezis,"i downloaded it over night, is the installation hard?"
3,313560.tsv,2005-03-15T11:15:00.000Z,Jento00001,Jeezis,"where is it!? omg i download warty for no reason"
3,288199.tsv,2005-09-01T13:51:00.000Z,namElEz,,"CAn CD-RW disc cause problems if Ubuntu is installing from it?"
3,288199.tsv,2005-09-01T13:52:00.000Z,namElEz,,"Can CD-RW disc cause the I/O errors?"
3,288199.tsv,2005-09-01T13:53:00.000Z,redguy,namElEz,"maybe the iso was corrupt? maybe you burned the disc too fast?"
3,54182.tsv,2010-03-16T10:45:00.000Z,sziszi,knoppies,"but not all ;) I saw once 480MB/s pendrive :D"
3,54182.tsv,2010-03-16T10:45:00.000Z,knoppies,sziszi,"brand/make and model, I want one of those."
3,54182.tsv,2010-03-16T10:46:00.000Z,sziszi,knoppies,"the problem is in the limit of the ReadWrite operations"
3,19419.tsv,2011-08-15T18:54:00.000Z,starZ,,"hey all, did you hear about a bug with ubuntu one on natty, mine don't connect any more and gives a DBus error message.. ??"
3,19419.tsv,2011-08-15T18:55:00.000Z,thunsucker,starZ,"did you remove and add it back? or do a ubuntu update?"
3,19419.tsv,2011-08-15T18:56:00.000Z,starZ,thunsucker,"yeah, but with no success.."
3,196950.tsv,2009-01-02T03:21:00.000Z,fuzeboxsoftware,,"how do you send out messages with centerim?"
3,196950.tsv,2009-01-02T03:21:00.000Z,fuzeboxsoftware,,"hitting enter, not working"
3,196950.tsv,2009-01-02T03:22:00.000Z,comicinker,fuzeboxsoftware,"did you try ctrl enter, shift enter?"
3,85319.tsv,2009-02-28T23:55:00.000Z,taz_,,"hello  to alll.... any one know about pidgin???"
3,85319.tsv,2009-02-28T23:57:00.000Z,taz_,,"i have pidgin 2.5.2  .. how i can  download with 2.4.5  i did try but i do not understand it work??"
3,85319.tsv,2009-02-28T23:57:00.000Z,racecar56,taz_,"getdeb.net"
3,251271.tsv,2006-06-29T08:52:00.000Z,gwark,,"hi"
3,251271.tsv,2006-06-29T08:52:00.000Z,gwark,,"can i wipe clean fstab, and do a clean sudo bash diskmounter?"
3,251271.tsv,2006-06-29T08:53:00.000Z,Frogzoo,gwark,"in english?"
3,29908.tsv,2010-10-22T15:15:00.000Z,obs3rv3r,iceroot,"But one thing I generally get confused of. If cron, or run leve starting scripts are started as root. Won't the use the root's path ?"
3,29908.tsv,2010-10-22T15:15:00.000Z,iceroot,obs3rv3r," if PATH is in the cron-file, yes"
3,29908.tsv,2010-10-22T15:16:00.000Z,obs3rv3r,iceroot,"cool tks. Similar for run level starting scripts too ?"
3,286263.tsv,2005-08-04T11:27:00.000Z,Belutz,,"hmmm how to set IP address from console?"
3,286263.tsv,2005-08-04T11:28:00.000Z,Belutz,,"!network"
3,286263.tsv,2005-08-04T11:29:00.000Z,gradzac,Belutz,"try ifconfig <dev name> <IP address>"
3,226800.tsv,2006-09-27T12:48:00.000Z,Uriku,,"I think the cd driver is not well defined =/ can I check it?"
3,226800.tsv,2006-09-27T12:50:00.000Z,Uriku,,"errr... I'm having troubles installing UT2004 on Linux."
3,226800.tsv,2006-09-27T12:52:00.000Z,nexeus,Uriku," http://www.liflg.org/?catid=6&gameid=17"
3,37879.tsv,2010-08-27T05:42:00.000Z,FredFlintstone,,"'choose a plugin for shockwave flash', what should i choose?"
3,37879.tsv,2010-08-27T05:43:00.000Z,ActionParsnip,FredFlintstone,"the adobe one"
3,37879.tsv,2010-08-27T05:43:00.000Z,FredFlintstone,ActionParsnip,"thanks"
3,306487.tsv,2008-09-27T02:03:00.000Z,crim_,,"hi all, i installed ubuntu for a friend who hasnt used the machine in a few months.  he forgot his paswords and i cannot login.  is there a way i can bypass all this or do i have to reinstall the operating system?"
3,306487.tsv,2008-09-27T02:03:00.000Z,nickrud,crim_,"if he didn't set a root password, just boot into recovery mode and reset the user ones"
3,306487.tsv,2008-09-27T02:05:00.000Z,nickrud,crim_,"there's a way to get around root if needed, you edit the grub boot line"
3,311052.tsv,2005-04-21T09:30:00.000Z,HKSDU,,"in case you guys missed my question, it was that is it possible to make ramdisk and mount my swap partition on it? any clue?"
3,311052.tsv,2005-04-21T09:31:00.000Z,ogra,HKSDU,"that might be possible, but what do you expect through stealing main memory and reallocate it to a virtual swap partition"
3,311052.tsv,2005-04-21T09:32:00.000Z,HKSDU,ogra,"ya...haha..just out of curiousity if that is possible..."
3,230214.tsv,2007-10-04T11:25:00.000Z,Ady,,"guys, i got compiz fusion... i've screwed up all settings... can any1 tell how to correct it..."
3,230214.tsv,2007-10-04T11:26:00.000Z,Pelo,Ady," the ppl in #compiz-fusion probably can"
3,230214.tsv,2007-10-04T11:27:00.000Z,Pelo,Ady,"just type /join #compiz-fusion"
3,106177.tsv,2008-07-10T02:21:00.000Z,slaw6,,"Hi there, is there any good player for radio from Internet there?"
3,106177.tsv,2008-07-10T02:22:00.000Z,zhangchipku,slaw6,"banshee seems cool"
3,106177.tsv,2008-07-10T02:25:00.000Z,zhangchipku,slaw6,"if you have the right address, you can listen with vlc"
3,318611.tsv,2008-11-04T10:43:00.000Z,Yud_Zroc,,"looking for a c++ programmer to pm me"
3,318611.tsv,2008-11-04T10:44:00.000Z,Yud_Zroc,,"isnt root access more powerful than sudo?"
3,318611.tsv,2008-11-04T10:44:00.000Z,Boohbah,Yud_Zroc,"only if your sudo user  isn't granted ALL privs"
3,36569.tsv,2011-06-05T12:48:00.000Z,thomas__,,"looking for a printer hack channel???"
3,36569.tsv,2011-06-05T12:50:00.000Z,thomas__,,"can some please help me out here?!"
3,36569.tsv,2011-06-05T12:50:00.000Z,tomreyn,thomas__,"what's your real issue?"
3,109106.tsv,2010-04-14T22:02:00.000Z,NinoScript,,"I want to open a folder that has other user's permissions. I can open it with root, but I cannot change the permissions as it is in a readonly fs (in another partition of the same HD as ubuntu) that I am mounting"
3,109106.tsv,2010-04-14T22:04:00.000Z,erUSUL,NinoScript,"no read writte support for hfs+ in linux i'm afraid"
3,109106.tsv,2010-04-14T22:04:00.000Z,NinoScript,erUSUL,"there is read support, but I don't know why I need to be root to be my Mac's home folder :\"
3,336556.tsv,2005-02-15T09:42:00.000Z,tsm2004beta,,"I don't see any howtos on Ubuntu on the java machine."
3,336556.tsv,2005-02-15T09:43:00.000Z,tsm2004beta,,"Ah, found something."
3,336556.tsv,2005-02-15T09:43:00.000Z,blahrus,tsm2004beta,"it right under mplayer stuff"
3,60537.tsv,2009-10-12T21:53:00.000Z,baldrick,,"Rhythm Box Pllayer is getting old for me. Any better music/podcast organizer suggestions ?"
3,60537.tsv,2009-10-12T21:53:00.000Z,mnaines1,baldrick,"Try Banshee"
3,60537.tsv,2009-10-12T21:54:00.000Z,baldrick,mnaines1,"thanks.. Does Banshee show intuition in organizing MP3s that do not have all their properties ?"
3,38270.tsv,2010-05-18T04:59:00.000Z,shohyuken,,"hi channel, I have a non ubuntu question, may I? it's c++"
3,38270.tsv,2010-05-18T04:59:00.000Z,jrib,shohyuken,"try ##c++, no?"
3,38270.tsv,2010-05-18T04:59:00.000Z,shohyuken,jrib,"tried there but it keeps saying cannot send to channel"
3,307099.tsv,2005-04-22T16:27:00.000Z,phoenixp3k,,"Anyone can help me about a plugin in Mozilla firefox?"
3,307099.tsv,2005-04-22T16:27:00.000Z,IceRogue,phoenixp3k,"what plugin?"
3,307099.tsv,2005-04-22T16:27:00.000Z,phoenixp3k,IceRogue,"gxine browser plugin won't work (file is not played in browser)"
3,26535.tsv,2011-05-09T06:35:00.000Z,UnfriendlyMoose,,"Yes. I just installed it a few days ago"
3,26535.tsv,2011-05-09T06:35:00.000Z,itaylor57,UnfriendlyMoose,"I am using Chromium daily so I havent' seen thatproblem"
3,26535.tsv,2011-05-09T06:47:00.000Z,itaylor57,UnfriendlyMoose,"look at this link https://launchpad.net/~chromium-daily/+archive/ppa"
3,267788.tsv,2006-06-05T06:52:00.000Z,samu2,,"There is something wrong the layout of the synaptic package manager. the list on the left side rarely displays more than a few entries when i use it, yet the list view on the right side never seems wide enough to display the full descriptions and version numbers and stuff."
3,267788.tsv,2006-06-05T06:54:00.000Z,Ron_o,samu2,"your package manager sounds right to me."
3,267788.tsv,2006-06-05T06:55:00.000Z,samu2,Ron_o,"yeah, i just mean its badly planned"
3,29398.tsv,2011-09-20T04:12:00.000Z,bastidrazor,rusty149,"tab completion will aid you in knowing if someone is gone."
3,29398.tsv,2011-09-20T04:13:00.000Z,rusty149,bastidrazor,"thanks"
3,29398.tsv,2011-09-20T04:13:00.000Z,bastidrazor,rusty149,"you're welcome."
3,266126.tsv,2010-03-04T02:21:00.000Z,seanbrystone,,"how can i shorten length required for new passwords? (Dont lecture me, i dont wanna hear it, ill get the answer eventually anyways) Thanks :)"
3,266126.tsv,2010-03-04T02:22:00.000Z,linxeh,seanbrystone,"or you could educate your users, or use a better authentication method"
3,266126.tsv,2010-03-04T02:23:00.000Z,linxeh,seanbrystone,"its a PAM setting if that helps you find it."
3,147274.tsv,2010-03-13T06:03:00.000Z,cleonir,,"how to go to  ubuntu.br chat?"
3,147274.tsv,2010-03-13T06:05:00.000Z,cleonir,,"alguem aqui fala portugues?"
3,147274.tsv,2010-03-13T06:05:00.000Z,bazhang,cleonir,"english here only"
3,40645.tsv,2010-04-24T21:35:00.000Z,magicianlord,,"does anyone know how to make wired and wireless interfaces load in the proper order so that wicd works and detects networks alls the time, instead of randomly workign and having to be rebooted"
3,40645.tsv,2010-04-24T21:36:00.000Z,magicianlord,,"is there a point to getting a high end graphic card on linux? the drivers dont work properly and game support is very ilmited"
3,40645.tsv,2010-04-24T21:37:00.000Z,Down1ja,magicianlord," try using virtualbox and running windows through it"
3,309771.tsv,2005-04-19T06:26:00.000Z,stranger,,"here is one Irishman's response about the Ireland comment"
3,309771.tsv,2005-04-19T06:26:00.000Z,stranger,,"The notice says that 'The European commission has just passed its directive on software patents, violating democratic rules and procedures to the sole benefit of big non-European corporation and Ireland'. As an Irish citizen, I'd like to know how the hell this benefits us."
3,309771.tsv,2005-04-19T06:28:00.000Z,EvilIdler,stranger,"It makes you used to live in a policestate?"
3,59654.tsv,2010-06-09T00:19:00.000Z,sandking,,"what's realtime kernel?"
3,59654.tsv,2010-06-09T00:20:00.000Z,drizzt_,sandking,"it is a kernel which imitate RTOS"
3,59654.tsv,2010-06-09T00:20:00.000Z,sandking,drizzt_,"thx for reply"
3,133562.tsv,2008-03-29T23:25:00.000Z,calugor,,"I use this channel to seed random"
3,133562.tsv,2008-03-29T23:26:00.000Z,calugor,,"mv"
3,133562.tsv,2008-03-29T23:26:00.000Z,RyanPrior,calugor,"Natural language doesn't have very high entropy, and hackers have access to this channel without having to do anything out of the ordinary. I'm not sure that's a wise move. :-)"
3,261393.tsv,2006-09-08T14:57:00.000Z,cvt,sethk," i found a solution to access my camera. i chose konqueror by navigating to the executable file in usr/bin"
3,261393.tsv,2006-09-10T05:57:00.000Z,sethk,cvt,"the linux kernel does not reclaim released memory until it actually needs to use the memory"
3,261393.tsv,2006-09-10T05:57:00.000Z,sethk,cvt,"so it still has the status of 'in use' even though it is not actually in use"
3,63283.tsv,2012-05-08T08:45:00.000Z,xio34,,"does anybody know how to determine if a wireless card is draft or n final spec?"
3,63283.tsv,2012-05-08T08:46:00.000Z,DarwinSurvivor,xio34,"look up the specs on their website"
3,63283.tsv,2012-05-08T08:47:00.000Z,DarwinSurvivor,xio34,"the only place you'll likely find out if it's draft or final is on the manufacturer's website or possibly the wikipedia page for the model"
3,174751.tsv,2007-03-31T15:44:00.000Z,Shamrock_hh,,"what determines what is mounted outside of fstab? 'mount' is showing one of my usb externals as /dev/mapper/sde1-3, gparted also shows this but my fstab has no sde partitions device mounted."
3,174751.tsv,2007-03-31T15:44:00.000Z,|muelli|,Shamrock_hh,"the command 'mount'"
3,174751.tsv,2007-03-31T15:47:00.000Z,|muelli|,Shamrock_hh,"actually means, that your'e from hamburg, aight? ^^;"
3,341427.tsv,2005-12-23T12:43:00.000Z,Agedec,,"anyone know how to fix this error?"
3,341427.tsv,2005-12-23T12:43:00.000Z,Agedec,,"E: Package fglrx-driver-dev has no installation candidate"
3,341427.tsv,2005-12-23T12:44:00.000Z,tritium,Agedec,"apt-cache search fglrx, and you'll find the right package name"
3,122641.tsv,2008-04-23T13:22:00.000Z,legend2440,XB23,"http://www.ubuntugeek.com/creating-custom-ubuntu-live-cd-with-remastersys.html"
3,122641.tsv,2008-07-11T00:48:00.000Z,legend2440,XB23,"that can be very hard to solve. is this something new that just started? can you boot in recovery mode?"
3,122641.tsv,2008-07-11T00:48:00.000Z,XB23,legend2440,"just trying recovery mode now"
3,177836.tsv,2007-03-11T11:04:00.000Z,chris2077,,"paul__:NO"
3,177836.tsv,2007-03-11T11:05:00.000Z,chris2077,,"is there a website which can tell you an ip address of any site? similar to whatismyip.com but as in whatistheirip.com"
3,177836.tsv,2007-03-11T11:06:00.000Z,graphikz`,chris2077,": http://DNSstuff.com"
3,218448.tsv,2006-07-21T15:24:00.000Z,_marshall,,"ok everybody, i want to know what your favourite gnome music players are"
3,218448.tsv,2006-07-21T15:25:00.000Z,sloucher,_marshall,"xmms - old but sounds the best to me"
3,218448.tsv,2006-07-21T15:26:00.000Z,_marshall,sloucher,"cool"
3,221855.tsv,2007-02-18T10:34:00.000Z,LordKeiden,,"how do i add me to another group? the gui in gnome control center doesn't list the group i want to be a part of."
3,221855.tsv,2007-02-18T10:35:00.000Z,richee,LordKeiden,"I guess trying using usermod -G"
3,221855.tsv,2007-02-18T10:35:00.000Z,richee,LordKeiden,"see the options"
3,225387.tsv,2012-09-21T04:14:00.000Z,jrib,miraj,"yes, you have a few additions like that in your .bashrc.  Which part of your PATH exactly are you not sure where it comes from?"
3,225387.tsv,2012-09-21T04:15:00.000Z,miraj,jrib,"I didn't say anything on that subject"
3,225387.tsv,2012-09-21T04:15:00.000Z,jrib,miraj,"thanks, sorry about that"
3,275329.tsv,2005-10-02T10:56:00.000Z,FaithX,,"how do I start an app as root in gnome?"
3,275329.tsv,2005-10-02T10:57:00.000Z,thrice`,FaithX,"sudo app"
3,275329.tsv,2005-10-02T10:57:00.000Z,FaithX,thrice`,"yup, but it doesn't ask for a passwd... do I need some sudo X application?"
3,183169.tsv,2007-10-18T19:09:00.000Z,newguy,,"hey what is the default kernel for gutsy, after installing it ive got two kernel entrys in the grub boot loader menu, a .14 and .16 version"
3,183169.tsv,2007-10-18T19:10:00.000Z,newguy,,"what kernel version does gutsy use?"
3,183169.tsv,2007-10-18T19:11:00.000Z,SirBob1701,newguy,"2.6.22-14-"
3,63001.tsv,2009-08-15T18:38:00.000Z,jiohdi,IdleOne,"is there a thingy like that to tell when I installed ubuntu?"
3,63001.tsv,2009-08-27T03:56:00.000Z,IdleOne,jiohdi,"all commands that require root can be done with sudo. ALL of them"
3,63001.tsv,2010-03-07T19:51:00.000Z,IdleOne,jiohdi,"it has magical powers that nobody is really certain about. When combined with alt and K it makes your pc go poof and come back"
3,234551.tsv,2008-11-11T00:02:00.000Z,J2daosh,,"does anyone still use wine anymore?"
3,234551.tsv,2008-11-11T00:02:00.000Z,ikonia,J2daosh,"lots of people and #winehq has solid support too"
3,234551.tsv,2009-02-21T21:32:00.000Z,ikonia,J2daosh,"spelling mistake on my part"
3,298331.tsv,2006-06-14T12:55:00.000Z,gorski,,"program for ftp transfer?"
3,298331.tsv,2006-06-14T12:56:00.000Z,martii,gorski,"for gnome gftp"
3,298331.tsv,2006-06-14T12:56:00.000Z,martii,gorski,"for console lftp"
3,35557.tsv,2010-08-23T07:46:00.000Z,wiredvamp,,"and will allow me to use the webcam on pidgin?"
3,35557.tsv,2010-08-23T07:46:00.000Z,TiK,wiredvamp,"depends where"
3,35557.tsv,2010-08-23T07:47:00.000Z,TiK,wiredvamp,"downloa 'gyachi'"
3,134395.tsv,2009-02-21T09:08:00.000Z,Cristiiii,,"I have win xp - win 7 dual boot ! I want ubuntu to make triple- boot. Can I do that ?? :)"
3,134395.tsv,2009-02-21T09:08:00.000Z,Cristiiii,,"ok"
3,134395.tsv,2009-02-21T09:09:00.000Z,BehiiMehii,Cristiiii,"you can, you'd just have to take away some space so you could fit it on a third one"
3,309914.tsv,2005-04-11T16:10:00.000Z,Dreamer3,,"sheesh, is it dead in here today or what?"
3,309914.tsv,2005-04-11T16:10:00.000Z,accuser,Dreamer3,"everyone is apt-get the rc?"
3,309914.tsv,2005-04-11T16:10:00.000Z,Dreamer3,accuser,"*laughs*"
3,100894.tsv,2008-08-19T08:22:00.000Z,eQ,,"what is an equivalent for superkaramba on ubuntu?"
3,100894.tsv,2008-08-19T08:23:00.000Z,LSD|Ninja,eQ,"why can't you just install superkaramba?"
3,100894.tsv,2008-08-19T08:23:00.000Z,eQ,LSD|Ninja,"i thought it only runs on KDE"
3,210665.tsv,2006-09-05T14:04:00.000Z,magnet,keithhhh,"QEMU uses its own virtual disk (in a static file)"
3,210665.tsv,2006-09-05T14:04:00.000Z,keithhhh,magnet,"would I have to set it up?"
3,210665.tsv,2006-09-05T14:04:00.000Z,magnet,keithhhh,"yep"
3,329120.tsv,2005-01-11T12:47:00.000Z,ulx_,,"seq: whats this 'sync'?"
3,329120.tsv,2005-01-11T12:48:00.000Z,Seq,ulx_,"it would still be best to umount it though"
3,329120.tsv,2005-01-11T12:51:00.000Z,Seq,ulx_,"i'd seriously just reccommend opening the 'computer:/' view of nautilus, and telling it to un mount your disk"
3,261745.tsv,2008-02-06T15:21:00.000Z,alpaco,,"as a speaker of Turkic languages (understandable by all turks to some degree) i'm just trying to find different channels"
3,261745.tsv,2008-02-06T15:21:00.000Z,alpaco,,"!kz"
3,261745.tsv,2008-02-06T15:22:00.000Z,void^,alpaco,"you can private message ubotu. and fix your attitude."
3,30411.tsv,2011-07-05T00:11:00.000Z,TDJACR,,"Is there a way to contact Canonical regarding a launchpad issue other than rt? I emailed RT a while ago (months) multiple times, and never got a response"
3,30411.tsv,2011-07-05T00:12:00.000Z,oCean,TDJACR,"I'm not sure it's the appropriate channel, but there is a #launchpad channel.."
3,30411.tsv,2011-07-05T00:19:00.000Z,TDJACR,oCean,"No response, thought I'd give this a try :P"
3,314604.tsv,2005-03-16T08:04:00.000Z,membreya,,"hrm lol, need to figure out how to set the ACL to allow me to USE webmin while the proxy is on :P"
3,314604.tsv,2005-03-16T08:04:00.000Z,monoxide_,membreya,"since updateing to hoary the network-admin app seems to have killed itself..."
3,314604.tsv,2005-03-16T08:10:00.000Z,monoxide_,membreya,"do you know what package network-admin is from?"
3,288217.tsv,2006-11-05T07:17:00.000Z,m2c4d,,"Will I have to reconfigure CUPS if I upgrade to Edgy?"
3,288217.tsv,2006-11-05T07:19:00.000Z,m2c4d,,"Does anyone know how Ubuntu handles bluetooth?"
3,288217.tsv,2006-11-05T07:20:00.000Z,redguy,m2c4d,"how? with bluez I suppose"
3,78467.tsv,2010-08-22T06:47:00.000Z,JohnTeddy,,"I accidentally removed my volume from the panel. When I try to add panel, there is no volume or sound listed. How do I add it back?"
3,78467.tsv,2010-08-22T06:48:00.000Z,xangua,JohnTeddy,"add the indicator applet"
